"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 07 16:15:44 GMT 2025","Thu Aug 07 16:16:26 GMT 2025","41947","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrationPortalUserTest","testcase.RegistrationPortalUserTest","registrationPortalUserDeletion","registrationPortalUserDeletion",""
"passed","Thu Aug 07 16:14:49 GMT 2025","Thu Aug 07 16:15:11 GMT 2025","21615","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeDeletion","idTypeDeletion",""
"passed","Thu Aug 07 16:09:55 GMT 2025","Thu Aug 07 16:10:16 GMT 2025","20490","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeCreation","groupTypeCreation",""
"passed","Thu Aug 07 16:13:14 GMT 2025","Thu Aug 07 16:13:37 GMT 2025","23232","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"passed","Thu Aug 07 16:10:40 GMT 2025","Thu Aug 07 16:11:01 GMT 2025","21149","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"passed","Thu Aug 07 16:12:53 GMT 2025","Thu Aug 07 16:13:11 GMT 2025","17696","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
"passed","Thu Aug 07 16:10:33 GMT 2025","Thu Aug 07 16:10:52 GMT 2025","18961","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagCreation","registrantTagCreation",""
"passed","Thu Aug 07 16:13:40 GMT 2025","Thu Aug 07 16:14:04 GMT 2025","23962","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"passed","Thu Aug 07 16:13:04 GMT 2025","Thu Aug 07 16:13:28 GMT 2025","23976","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrationPortalUserTest","testcase.RegistrationPortalUserTest","grantPortalAccess","grantPortalAccess",""
"passed","Thu Aug 07 16:14:25 GMT 2025","Thu Aug 07 16:14:47 GMT 2025","21344","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"passed","Thu Aug 07 16:10:54 GMT 2025","Thu Aug 07 16:11:13 GMT 2025","19106","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigCreation","districtConfigCreation",""
"passed","Thu Aug 07 16:13:58 GMT 2025","Thu Aug 07 16:14:23 GMT 2025","25299","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrationPortalUserTest","testcase.RegistrationPortalUserTest","registrationPortalUserUpdation","registrationPortalUserUpdation",""
"passed","Thu Aug 07 16:12:23 GMT 2025","Thu Aug 07 16:12:40 GMT 2025","17605","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
"passed","Thu Aug 07 16:12:14 GMT 2025","Thu Aug 07 16:12:31 GMT 2025","17318","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"passed","Thu Aug 07 16:08:47 GMT 2025","Thu Aug 07 16:09:07 GMT 2025","19552","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","resetPassword","resetPassword",""
"passed","Thu Aug 07 16:12:43 GMT 2025","Thu Aug 07 16:13:01 GMT 2025","18388","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipUpdation","relationshipUpdation",""
"passed","Thu Aug 07 16:13:30 GMT 2025","Thu Aug 07 16:13:56 GMT 2025","25410","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrationPortalUserTest","testcase.RegistrationPortalUserTest","revokePortalAccess","revokePortalAccess",""
"passed","Thu Aug 07 16:15:38 GMT 2025","Thu Aug 07 16:15:59 GMT 2025","21793","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigDeletion","districtConfigDeletion",""
"passed","Thu Aug 07 16:11:04 GMT 2025","Thu Aug 07 16:11:27 GMT 2025","22938","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrationPortalUserTest","testcase.RegistrationPortalUserTest","registrationPortalUserCreation","registrationPortalUserCreation",""
"passed","Thu Aug 07 16:11:42 GMT 2025","Thu Aug 07 16:12:01 GMT 2025","19025","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeUpdation","genderTypeUpdation",""
"passed","Thu Aug 07 16:15:13 GMT 2025","Thu Aug 07 16:15:35 GMT 2025","22462","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
"passed","Thu Aug 07 16:10:10 GMT 2025","Thu Aug 07 16:10:30 GMT 2025","19847","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"passed","Thu Aug 07 16:12:03 GMT 2025","Thu Aug 07 16:12:20 GMT 2025","17097","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
"passed","Thu Aug 07 16:12:34 GMT 2025","Thu Aug 07 16:12:51 GMT 2025","17315","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagUpdation","registrantTagUpdation",""
"passed","Thu Aug 07 16:09:07 GMT 2025","Thu Aug 07 16:09:31 GMT 2025","24440","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualCreation","individualCreation",""
"passed","Thu Aug 07 16:09:47 GMT 2025","Thu Aug 07 16:10:08 GMT 2025","20446","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindCreation","groupMembershipKindCreation",""
"passed","Thu Aug 07 16:11:16 GMT 2025","Thu Aug 07 16:11:39 GMT 2025","22968","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
